technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning,dependency_type,extraction_provenance
Medical Cyclotron,Chemical Apparatus,,,Chemical reagents,0.7,Chemical reagents specific to synthesis are reasonably included; confidence capped as per addition guidelines.,,China,metric tons,18833333.333333332,30.0,0.9,"China is the largest global producer of chemical reagents, backed by extensive chemical manufacturing capacity. Data from recent industry reports and national chemical production statistics (2023) support high confidence.",process_consumable,extractor
Medical Cyclotron,Chemical Apparatus,,,Chemical reagents,0.7,Chemical reagents specific to synthesis are reasonably included; confidence capped as per addition guidelines.,,United States,metric tons,11200000.0,17.0,0.9,"The US is a major producer with large chemical manufacturing sectors, with recent data from USGS and chemical industry reports indicating significant production volumes.",process_consumable,extractor
Medical Cyclotron,Chemical Apparatus,,,Chemical reagents,0.7,Chemical reagents specific to synthesis are reasonably included; confidence capped as per addition guidelines.,,India,metric tons,7333333.333333333,10.0,0.833,"India has rapidly grown its chemical manufacturing industry, producing a wide range of chemical reagents. Data sources include Indian Ministry of Chemicals reports and industry studies (2023).",process_consumable,extractor
Medical Cyclotron,Chemical Apparatus,,,Chemical reagents,0.7,Chemical reagents specific to synthesis are reasonably included; confidence capped as per addition guidelines.,,Germany,metric tons,6000000.0,9.33,0.86,Germany is a key European producer; data from Eurostat and chemical industry associations 2023.,process_consumable,extractor
Medical Cyclotron,Chemical Apparatus,,,Chemical reagents,0.7,Chemical reagents specific to synthesis are reasonably included; confidence capped as per addition guidelines.,,Japan,metric tons,5100000.0,6.67,0.817,"Japan maintains a significant chemical production base, with data from METI and industry sources showing consistent output in chemical reagents.",process_consumable,extractor
Medical Cyclotron,Chemical Apparatus,,,Cleaning solvents,0.8,Cleaning solvents are standard consumables for apparatus cleaning.,,United States,metric tons,1016666.6666666666,21.67,0.85,Based on recent industry reports and market data from chemical production associations up to 2023; the U.S. has a large petrochemical sector producing major cleaning solvents.,process_consumable,extractor
Medical Cyclotron,Chemical Apparatus,,,Cleaning solvents,0.8,Cleaning solvents are standard consumables for apparatus cleaning.,,China,metric tons,940000.0,20.0,0.9,Leading chemical manufacturing and industrial cleaning solvent production in Asia; supported by China's National Chemical Industry statistics 2023.,process_consumable,extractor
Medical Cyclotron,Chemical Apparatus,,,Cleaning solvents,0.8,Cleaning solvents are standard consumables for apparatus cleaning.,,Germany,metric tons,526666.6666666666,11.33,0.85,Strong chemical industry with major solvent producers; data reviewed from European chemical industry 2023.,process_consumable,extractor
Medical Cyclotron,Chemical Apparatus,,,Cleaning solvents,0.8,Cleaning solvents are standard consumables for apparatus cleaning.,,India,metric tons,400000.0,8.67,0.75,India has rapidly growing chemical industry sectors including solvents; estimates based on export and production figures 2022.,process_consumable,extractor
Medical Cyclotron,Chemical Apparatus,,,Cleaning solvents,0.8,Cleaning solvents are standard consumables for apparatus cleaning.,,Japan,metric tons,403333.3333333333,8.67,0.8,Established chemical sector; production data according to Japan Chemical Industry Association 2023.,process_consumable,extractor
Medical Cyclotron,Chemical Apparatus,,,Inert gases,0.75,Inert gas usage is valid to maintain contamination-free atmospheres during fabrication.,,United States,metric tons,9800000.0,27.67,0.9,USGS and industry reports identify United States as the leading producer of industrial gases including inert gases due to large-scale air separation plants; data reliable and recent for 2023.,process_consumable,extractor
Medical Cyclotron,Chemical Apparatus,,,Inert gases,0.75,Inert gas usage is valid to maintain contamination-free atmospheres during fabrication.,,China,metric tons,8766666.666666666,24.67,0.9,"China's large industrial base and expanding air separation capacity make it a major producer, with well-documented production statistics from national industrial reports in 2023.",process_consumable,extractor
Medical Cyclotron,Chemical Apparatus,,,Inert gases,0.75,Inert gas usage is valid to maintain contamination-free atmospheres during fabrication.,,Germany,metric tons,3300000.0,9.33,0.833,Germany is a leading European producer with stable production volumes reported in industry data; figures from 2022-2023 consistent.,process_consumable,extractor
Medical Cyclotron,Chemical Apparatus,,,Inert gases,0.75,Inert gas usage is valid to maintain contamination-free atmospheres during fabrication.,,Japan,metric tons,2600000.0,7.33,0.833,"Japan's strong industrial and electronics sectors drive inert gas production, supported by recent company reports and trade data.",process_consumable,extractor
Medical Cyclotron,Chemical Apparatus,,,Inert gases,0.75,Inert gas usage is valid to maintain contamination-free atmospheres during fabrication.,,South Korea,metric tons,2050000.0,5.67,0.8,South Korea's significant electronics manufacturing industry relies on inert gases; production data from industry sources fairly reliable.,process_consumable,extractor
Medical Cyclotron,Vacuum System (Chamber and Pumps),,,Vacuum pump oils,0.9,Vacuum pump oils are real consumables subject to consumption through leakage and degradation.,,United States,metric tons,40000.0,20.0,0.817,The U.S. ranks high due to its substantial petrochemical and lubricant production sectors. Data derived from USGS and industrial lubricant market surveys for 2023; high confidence in data accuracy.,process_consumable,extractor
Medical Cyclotron,Vacuum System (Chamber and Pumps),,,Vacuum pump oils,0.9,Vacuum pump oils are real consumables subject to consumption through leakage and degradation.,,China,metric tons,43333.333333333336,21.67,0.85,China leads Asia in lubricant production including specialty oils; recent Chinese industry data supports strong output figures for vacuum pump oils.,process_consumable,extractor
Medical Cyclotron,Vacuum System (Chamber and Pumps),,,Vacuum pump oils,0.9,Vacuum pump oils are real consumables subject to consumption through leakage and degradation.,,Germany,metric tons,28000.0,14.0,0.783,Germany is a key producer in Europe with advanced chemical industries producing vacuum pump oils. Data from European chemical industry reports (2022-2023) supports this.,process_consumable,extractor
Medical Cyclotron,Vacuum System (Chamber and Pumps),,,Vacuum pump oils,0.9,Vacuum pump oils are real consumables subject to consumption through leakage and degradation.,,Japan,metric tons,18666.666666666668,9.33,0.767,Japan has significant chemical and lubricant manufacturing capacity; production data from chemical industry sources are reliable.,process_consumable,extractor
Medical Cyclotron,Vacuum System (Chamber and Pumps),,,Vacuum pump oils,0.9,Vacuum pump oils are real consumables subject to consumption through leakage and degradation.,,India,metric tons,16666.666666666668,8.33,0.717,India's growing chemical manufacturing capacity contributes significantly. Data from Indian industrial chemical reports and market research; some data extrapolation used.,process_consumable,extractor
Medical Cyclotron,Vacuum System (Chamber and Pumps),,,Helium,0.95,"Helium is correctly recognized for leak detection in vacuum systems, a standard practice.",280429.0,UNITED STATES,MILLION CUBIC METERS,60.0,35.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Medical Cyclotron,Vacuum System (Chamber and Pumps),,,Helium,0.95,"Helium is correctly recognized for leak detection in vacuum systems, a standard practice.",280429.0,QATAR,MILLION CUBIC METERS,66.0,38.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Medical Cyclotron,Vacuum System (Chamber and Pumps),,,Helium,0.95,"Helium is correctly recognized for leak detection in vacuum systems, a standard practice.",280429.0,ALGERIA,MILLION CUBIC METERS,10.0,5.88,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Medical Cyclotron,Vacuum System (Chamber and Pumps),,,Helium,0.95,"Helium is correctly recognized for leak detection in vacuum systems, a standard practice.",280429.0,RUSSIA,MILLION CUBIC METERS,8.0,4.71,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Medical Cyclotron,Vacuum System (Chamber and Pumps),,,Helium,0.95,"Helium is correctly recognized for leak detection in vacuum systems, a standard practice.",280429.0,CANADA,MILLION CUBIC METERS,4.0,2.35,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Medical Cyclotron,Vacuum System (Chamber and Pumps),,,Cleaning solvents,0.8,Cleaning solvents used for vacuum chamber and pump maintenance are appropriate consumables.,,United States,metric tons,1016666.6666666666,21.67,0.85,Based on recent industry reports and market data from chemical production associations up to 2023; the U.S. has a large petrochemical sector producing major cleaning solvents.,process_consumable,extractor
