technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning,dependency_type,extraction_provenance
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Argon,0.85,Round 3 refinement with peer support: 1,280421.0,China,metric tons,468333.3333333333,30.5,0.73,LLM fallback cache (previously computed) - no USGS data available for Argon,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Argon,0.85,Round 3 refinement with peer support: 1,280421.0,United States,metric tons,240666.66666666663,16.07,0.767,LLM fallback cache (previously computed) - no USGS data available for Argon,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Argon,0.85,Round 3 refinement with peer support: 1,280421.0,Russia,metric tons,147666.66666666666,9.93,0.67,LLM fallback cache (previously computed) - no USGS data available for Argon,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Argon,0.85,Round 3 refinement with peer support: 1,280421.0,India,metric tons,135000.0,9.17,0.7,LLM fallback cache (previously computed) - no USGS data available for Argon,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Argon,0.85,Round 3 refinement with peer support: 1,280421.0,Japan,metric tons,108500.0,7.27,0.747,LLM fallback cache (previously computed) - no USGS data available for Argon,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Bismuth telluride,0.7,Round 3 refinement with peer support: 0,284390.0,China,metric tons,0.0,47.0,0.3,LLM fallback cache (previously computed) - no USGS data available for Bismuth telluride,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Bismuth telluride,0.7,Round 3 refinement with peer support: 0,284390.0,United States,metric tons,0.0,20.0,0.3,LLM fallback cache (previously computed) - no USGS data available for Bismuth telluride,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Bismuth telluride,0.7,Round 3 refinement with peer support: 0,284390.0,Russia,metric tons,0.0,14.0,0.3,LLM fallback cache (previously computed) - no USGS data available for Bismuth telluride,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Bismuth telluride,0.7,Round 3 refinement with peer support: 0,284390.0,Canada,metric tons,0.0,10.0,0.3,LLM fallback cache (previously computed) - no USGS data available for Bismuth telluride,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Bismuth telluride,0.7,Round 3 refinement with peer support: 0,284390.0,Australia,metric tons,0.0,9.0,0.3,LLM fallback cache (previously computed) - no USGS data available for Bismuth telluride,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Boron nitride,0.7,Round 3 refinement with peer support: 0,285000.0,China,metric tons,19133.333333333332,42.33,0.867,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Boron nitride,0.7,Round 3 refinement with peer support: 0,285000.0,United States,metric tons,6533.333333333333,16.67,0.8,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Boron nitride,0.7,Round 3 refinement with peer support: 0,285000.0,Russia,metric tons,7933.333333333333,13.0,0.767,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Boron nitride,0.7,Round 3 refinement with peer support: 0,285000.0,Japan,metric tons,3733.3333333333335,8.0,0.767,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Cryo-Electron Microscope,Direct Electron Detector Camera,0.91,"Vital for high-resolution image acquisition in Cryo-EM, supported by multiple agents though named slightly differently; confidence adjusted based on strong peer support.",Boron nitride,0.7,Round 3 refinement with peer support: 0,285000.0,Germany,metric tons,2266.6666666666665,4.67,0.7,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Cryo-Electron Microscope,Computational Control and Data Processing Workstation,0.87,"Essential for controlling the microscope and processing large data sets; supported though by fewer agents, moderate confidence with peer critique.",Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Computational Control and Data Processing Workstation,0.87,"Essential for controlling the microscope and processing large data sets; supported though by fewer agents, moderate confidence with peer critique.",Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Computational Control and Data Processing Workstation,0.87,"Essential for controlling the microscope and processing large data sets; supported though by fewer agents, moderate confidence with peer critique.",Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Computational Control and Data Processing Workstation,0.87,"Essential for controlling the microscope and processing large data sets; supported though by fewer agents, moderate confidence with peer critique.",Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Computational Control and Data Processing Workstation,0.87,"Essential for controlling the microscope and processing large data sets; supported though by fewer agents, moderate confidence with peer critique.",Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Cryo-Electron Microscope,Computational Control and Data Processing Workstation,0.87,"Essential for controlling the microscope and processing large data sets; supported though by fewer agents, moderate confidence with peer critique.",Acrylic,0.775,Round 3 refinement with peer support: 1,390690.0,China,metric tons,3813333.3333333335,52.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Acrylic,constituent,
Cryo-Electron Microscope,Computational Control and Data Processing Workstation,0.87,"Essential for controlling the microscope and processing large data sets; supported though by fewer agents, moderate confidence with peer critique.",Acrylic,0.775,Round 3 refinement with peer support: 1,390690.0,United States,metric tons,880000.0,12.0,0.793,LLM fallback cache (previously computed) - no USGS data available for Acrylic,constituent,
Cryo-Electron Microscope,Computational Control and Data Processing Workstation,0.87,"Essential for controlling the microscope and processing large data sets; supported though by fewer agents, moderate confidence with peer critique.",Acrylic,0.775,Round 3 refinement with peer support: 1,390690.0,Japan,metric tons,586666.6666666666,8.0,0.787,LLM fallback cache (previously computed) - no USGS data available for Acrylic,constituent,
Cryo-Electron Microscope,Computational Control and Data Processing Workstation,0.87,"Essential for controlling the microscope and processing large data sets; supported though by fewer agents, moderate confidence with peer critique.",Acrylic,0.775,Round 3 refinement with peer support: 1,390690.0,South Korea,metric tons,453333.3333333333,6.17,0.757,LLM fallback cache (previously computed) - no USGS data available for Acrylic,constituent,
Cryo-Electron Microscope,Computational Control and Data Processing Workstation,0.87,"Essential for controlling the microscope and processing large data sets; supported though by fewer agents, moderate confidence with peer critique.",Acrylic,0.775,Round 3 refinement with peer support: 1,390690.0,Germany,metric tons,376666.6666666667,5.17,0.757,LLM fallback cache (previously computed) - no USGS data available for Acrylic,constituent,
