agent,config,technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
9,d4v1v1,Hydroponic Systems,Sparger System,0.82,Strong consensus among 4 agents with average confidence of 0.82. Provides essential oxygenation to nutrient solution.,Polyethylene,0.8,Common polymer for sparger tubes and diffusers due to chemical resistance and flexibility.,390110,South Korea,metric tons,6446666.666666667,5.53,0.84,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d4v1v1,Hydroponic Systems,Sparger System,0.82,Strong consensus among 4 agents with average confidence of 0.82. Provides essential oxygenation to nutrient solution.,Polyethylene,0.8,Common polymer for sparger tubes and diffusers due to chemical resistance and flexibility.,390110,Iran,metric tons,6470000.0,5.6,0.65,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d4v1v1,Hydroponic Systems,Sparger System,0.82,Strong consensus among 4 agents with average confidence of 0.82. Provides essential oxygenation to nutrient solution.,Stainless steel,0.75,Used for sparger membranes and components requiring mechanical strength and corrosion resistance.,722000,China,metric tons,31600000.0,56.53,0.913,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
9,d4v1v1,Hydroponic Systems,Sparger System,0.82,Strong consensus among 4 agents with average confidence of 0.82. Provides essential oxygenation to nutrient solution.,Stainless steel,0.75,Used for sparger membranes and components requiring mechanical strength and corrosion resistance.,722000,India,metric tons,3800000.0,6.8,0.86,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
9,d4v1v1,Hydroponic Systems,Sparger System,0.82,Strong consensus among 4 agents with average confidence of 0.82. Provides essential oxygenation to nutrient solution.,Stainless steel,0.75,Used for sparger membranes and components requiring mechanical strength and corrosion resistance.,722000,Japan,metric tons,3043333.3333333335,5.43,0.893,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
9,d4v1v1,Hydroponic Systems,Sparger System,0.82,Strong consensus among 4 agents with average confidence of 0.82. Provides essential oxygenation to nutrient solution.,Stainless steel,0.75,Used for sparger membranes and components requiring mechanical strength and corrosion resistance.,722000,United States,metric tons,2473333.3333333335,4.43,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
9,d4v1v1,Hydroponic Systems,Sparger System,0.82,Strong consensus among 4 agents with average confidence of 0.82. Provides essential oxygenation to nutrient solution.,Stainless steel,0.75,Used for sparger membranes and components requiring mechanical strength and corrosion resistance.,722000,South Korea,metric tons,2136666.6666666665,3.83,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
9,d4v1v1,Hydroponic Systems,Filtering System,0.73,Consensus among 3 agents with average confidence of 0.73. Useful for maintaining nutrient solution quality by removing particulates.,Polypropylene,0.85,Widely used polymer in filter housings and filter media due to chemical resistance and structural properties.,390210,China,metric tons,0.0,30.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d4v1v1,Hydroponic Systems,Filtering System,0.73,Consensus among 3 agents with average confidence of 0.73. Useful for maintaining nutrient solution quality by removing particulates.,Polypropylene,0.85,Widely used polymer in filter housings and filter media due to chemical resistance and structural properties.,390210,United States,metric tons,0.0,25.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d4v1v1,Hydroponic Systems,Filtering System,0.73,Consensus among 3 agents with average confidence of 0.73. Useful for maintaining nutrient solution quality by removing particulates.,Polypropylene,0.85,Widely used polymer in filter housings and filter media due to chemical resistance and structural properties.,390210,India,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d4v1v1,Hydroponic Systems,Filtering System,0.73,Consensus among 3 agents with average confidence of 0.73. Useful for maintaining nutrient solution quality by removing particulates.,Polypropylene,0.85,Widely used polymer in filter housings and filter media due to chemical resistance and structural properties.,390210,South Korea,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d4v1v1,Hydroponic Systems,Filtering System,0.73,Consensus among 3 agents with average confidence of 0.73. Useful for maintaining nutrient solution quality by removing particulates.,Polypropylene,0.85,Widely used polymer in filter housings and filter media due to chemical resistance and structural properties.,390210,Saudi Arabia,metric tons,0.0,8.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d4v1v1,Hydroponic Systems,Filtering System,0.73,Consensus among 3 agents with average confidence of 0.73. Useful for maintaining nutrient solution quality by removing particulates.,Glass,0.7,Used in filter media and components for chemical resistance and durability.,700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d4v1v1,Hydroponic Systems,Filtering System,0.73,Consensus among 3 agents with average confidence of 0.73. Useful for maintaining nutrient solution quality by removing particulates.,Glass,0.7,Used in filter media and components for chemical resistance and durability.,700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d4v1v1,Hydroponic Systems,Filtering System,0.73,Consensus among 3 agents with average confidence of 0.73. Useful for maintaining nutrient solution quality by removing particulates.,Glass,0.7,Used in filter media and components for chemical resistance and durability.,700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d4v1v1,Hydroponic Systems,Filtering System,0.73,Consensus among 3 agents with average confidence of 0.73. Useful for maintaining nutrient solution quality by removing particulates.,Glass,0.7,Used in filter media and components for chemical resistance and durability.,700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d4v1v1,Hydroponic Systems,Filtering System,0.73,Consensus among 3 agents with average confidence of 0.73. Useful for maintaining nutrient solution quality by removing particulates.,Glass,0.7,Used in filter media and components for chemical resistance and durability.,700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d4v1v1,Hydroponic Systems,Filtering System,0.73,Consensus among 3 agents with average confidence of 0.73. Useful for maintaining nutrient solution quality by removing particulates.,Stainless steel,0.8,Used in filter housings and mesh components for mechanical strength and corrosion resistance.,722000,China,metric tons,31600000.0,56.53,0.913,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
9,d4v1v1,Hydroponic Systems,Filtering System,0.73,Consensus among 3 agents with average confidence of 0.73. Useful for maintaining nutrient solution quality by removing particulates.,Stainless steel,0.8,Used in filter housings and mesh components for mechanical strength and corrosion resistance.,722000,India,metric tons,3800000.0,6.8,0.86,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
9,d4v1v1,Hydroponic Systems,Filtering System,0.73,Consensus among 3 agents with average confidence of 0.73. Useful for maintaining nutrient solution quality by removing particulates.,Stainless steel,0.8,Used in filter housings and mesh components for mechanical strength and corrosion resistance.,722000,Japan,metric tons,3043333.3333333335,5.43,0.893,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
9,d4v1v1,Hydroponic Systems,Filtering System,0.73,Consensus among 3 agents with average confidence of 0.73. Useful for maintaining nutrient solution quality by removing particulates.,Stainless steel,0.8,Used in filter housings and mesh components for mechanical strength and corrosion resistance.,722000,United States,metric tons,2473333.3333333335,4.43,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
9,d4v1v1,Hydroponic Systems,Filtering System,0.73,Consensus among 3 agents with average confidence of 0.73. Useful for maintaining nutrient solution quality by removing particulates.,Stainless steel,0.8,Used in filter housings and mesh components for mechanical strength and corrosion resistance.,722000,South Korea,metric tons,2136666.6666666665,3.83,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
10,d4v1v1,Hydroponic Systems,Sealed Pump,0.97,Strong consensus from 4 agents with very high average confidence 0.97; essential for circulating nutrient solution.,Stainless steel,0.95,Used for structural parts and impeller due to corrosion resistance and strength; essential for durability and water compatibility in pumps.,722000,China,metric tons,31600000.0,56.53,0.913,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
10,d4v1v1,Hydroponic Systems,Sealed Pump,0.97,Strong consensus from 4 agents with very high average confidence 0.97; essential for circulating nutrient solution.,Stainless steel,0.95,Used for structural parts and impeller due to corrosion resistance and strength; essential for durability and water compatibility in pumps.,722000,India,metric tons,3800000.0,6.8,0.86,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
10,d4v1v1,Hydroponic Systems,Sealed Pump,0.97,Strong consensus from 4 agents with very high average confidence 0.97; essential for circulating nutrient solution.,Stainless steel,0.95,Used for structural parts and impeller due to corrosion resistance and strength; essential for durability and water compatibility in pumps.,722000,Japan,metric tons,3043333.3333333335,5.43,0.893,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
10,d4v1v1,Hydroponic Systems,Sealed Pump,0.97,Strong consensus from 4 agents with very high average confidence 0.97; essential for circulating nutrient solution.,Stainless steel,0.95,Used for structural parts and impeller due to corrosion resistance and strength; essential for durability and water compatibility in pumps.,722000,United States,metric tons,2473333.3333333335,4.43,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
